ticketid,person,age,seat,team,eventType,date,gate,products
238,Lorraine Alyse,34,H17,null,null,2-Feb,H,"[Softdrink,Hotdog]"
162,Praise Karina,39,H17,null,null,11-Feb,H,"[Softdrink,Beer]"
325,Charis June,32,H17,null,null,10-Feb,H,"[Softdrink,Hotdog]"
227,Charis June,32,H17,null,null,1-Feb,H,"[Softdrink,Beer]"
318,Carey Dakota,21,H17,null,null,9-Feb,H,[Hotdog]
22,Marcy Ruthie,21,H17,null,null,21-Jan,H,"[Softdrink,Hotdog,Book]"
425,Roseanne Winfield,23,H17,null,null,18-Feb,H,"[Softdrink,Book,Beer]"
189,Rodger Dorine,21,H17,null,null,7-Feb,H,"[Hotdog,Beer]"
140,Crew Susanna,20,H17,null,null,24-Feb,H,[Hotdog]
470,Crew Susanna,20,H17,null,null,23-Feb,H,[]
132,Melville Brenden,37,H17,null,null,22-Feb,H,"[Softdrink,Book,Beer]"
219,Mikayla Nevil,24,H17,null,null,10-Feb,H,"[Hotdog,Book]"
398,Lexi Kester,32,H17,null,null,16-Feb,H,[]
211,Lexi Kester,32,H9,null,null,10-Feb,H,[Softdrink]
236,Connell Sela,37,H9,null,null,2-Feb,H,[Softdrink]
14,Julian Monday,21,H9,null,null,21-Jan,H,"[Hotdog,Beer]"
293,Gertrude Jezza,20,H9,null,null,7-Feb,H,"[Softdrink,Book,Beer]"
187,Julian Monday,21,H9,null,null,7-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
469,Connie Nadia,32,H9,null,null,23-Feb,H,"[Softdrink,Book,Beer]"
273,Rebekah Sharlene,40,H9,null,null,5-Feb,H,"[Softdrink,Hotdog,Book]"
183,Carissa Alexandria,19,H9,null,null,23-Feb,H,[Book]
147,Byrne Oralie,18,H9,null,null,25-Feb,H,[Hotdog]
459,Roseanne Winfield,23,H9,null,null,22-Feb,H,"[Softdrink,Hotdog]"
395,Byrne Oralie,18,H9,null,null,16-Feb,H,"[Softdrink,Hotdog]"
343,Karter Eppie,32,H9,null,null,12-Feb,H,"[Softdrink,Hotdog]"
105,Sinclair Blythe,30,H9,null,null,20-Feb,H,"[Softdrink,Book]"
447,Ferdinand Dwain,34,H9,null,null,21-Feb,H,[Beer]
358,Lorraine Alyse,34,H9,null,null,13-Feb,H,"[Softdrink,Book,Beer]"
61,Bethel Romy,32,H9,null,null,25-Jan,H,"[Softdrink,Book]"
160,Mikayla Nevil,24,H9,null,null,11-Feb,H,"[Softdrink,Hotdog]"
129,Charis June,32,H9,null,null,22-Feb,H,[Hotdog]
368,Karter Eppie,32,H9,null,null,14-Feb,H,"[Softdrink,Hotdog,Book]"
4,Bethel Romy,32,H9,null,null,19-Jan,H,[Softdrink]
38,Tad Kathryn,29,H9,null,null,23-Jan,H,"[Softdrink,Hotdog]"
136,Rebekah Sharlene,40,H9,null,null,24-Feb,H,[Beer]
442,Marcy Ruthie,21,H9,null,null,20-Feb,H,[Softdrink]
49,Rebekah Sharlene,40,H9,null,null,24-Jan,H,[Hotdog]
279,Suz Sophie,27,H9,null,null,6-Feb,H,[Softdrink]
84,Kristins Vin,26,H9,null,null,19-Feb,H,"[Hotdog,Book,Beer]"
118,Moreen Caren,29,H9,null,null,21-Feb,H,[Softdrink]
200,Lorraine Alyse,34,H9,null,null,5-Feb,H,"[Softdrink,Hotdog,Book]"
26,Mikayla Nevil,24,H9,null,null,22-Jan,H,"[Softdrink,Hotdog,Beer]"
85,Crew Susanna,20,H9,null,null,19-Feb,H,"[Book,Beer]"
332,Gertie Cierra,33,H9,null,null,11-Feb,H,[Hotdog]
71,Dennis Roseanne,38,H9,null,null,20-Jan,H,"[Hotdog,Book]"
230,Karter Eppie,32,H9,null,null,1-Feb,H,[Softdrink]
420,Connell Sela,37,H9,null,null,18-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
315,Justina Marisa,38,H9,null,null,9-Feb,H,[]
432,Ren Aron,37,H4,null,null,19-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
355,Praise Karina,39,H4,null,null,13-Feb,H,"[Softdrink,Hotdog,Book]"
46,Gertrude Jezza,20,H4,null,null,24-Jan,H,"[Softdrink,Hotdog]"
70,Alysa Sara,35,H4,null,null,20-Jan,H,[Softdrink]
24,Gertrude Jezza,20,H4,null,null,22-Jan,H,"[Softdrink,Hotdog,Book,Beer]"
158,Gertrude Jezza,20,H4,null,null,11-Feb,H,"[Softdrink,Hotdog]"
217,Byrne Oralie,18,H4,null,null,10-Feb,H,[Book]
179,Moreen Caren,29,H4,null,null,23-Feb,H,"[Softdrink,Hotdog]"
341,Kristins Vin,26,H4,null,null,12-Feb,H,"[Softdrink,Hotdog,Book]"
243,Humphrey Tamela,20,H4,null,null,3-Feb,H,"[Softdrink,Hotdog,Book]"
393,Suz Sophie,27,H4,null,null,16-Feb,H,"[Softdrink,Hotdog,Book]"
331,Debbi Carley,35,H4,null,null,11-Feb,H,"[Hotdog,Book,Beer]"
378,Pece Ravi,30,H4,null,null,15-Feb,H,"[Softdrink,Hotdog,Beer]"
329,Rebekah Sharlene,40,H4,null,null,10-Feb,H,"[Softdrink,Hotdog,Beer]"
221,Bethel Romy,32,H4,null,null,1-Feb,H,"[Softdrink,Hotdog]"
241,Gertrude Jezza,20,H4,null,null,2-Feb,H,[Softdrink]
134,Tad Kathryn,29,H4,null,null,24-Feb,H,"[Hotdog,Beer]"
283,Sinclair Blythe,30,H4,null,null,6-Feb,H,[Softdrink]
366,Dennis Roseanne,38,H4,null,null,14-Feb,H,[Beer]
264,Mikayla Nevil,24,H4,null,null,4-Feb,H,"[Softdrink,Book]"
153,Ferdinand Dwain,34,H4,null,null,25-Feb,H,"[Hotdog,Beer]"
414,Pece Ravi,30,H4,null,null,17-Feb,H,[Hotdog]
454,Ibrahim Gerarda,29,H4,null,null,22-Feb,H,[Softdrink]
83,Kade Fae,21,H4,null,null,19-Feb,H,"[Softdrink,Hotdog,Beer]"
190,Ibrahim Gerarda,29,H4,null,null,7-Feb,H,"[Softdrink,Hotdog,Beer]"
0,Roseanne Winfield,23,H4,null,null,19-Jan,H,"[Softdrink,Hotdog]"
299,Ogden Terrance,26,H4,null,null,8-Feb,H,[Softdrink]
445,Ibrahim Gerarda,29,H4,null,null,21-Feb,H,"[Softdrink,Book]"
272,Marcy Ruthie,21,H4,null,null,5-Feb,H,"[Hotdog,Book]"
112,Gertie Cierra,33,H4,null,null,21-Feb,H,"[Book,Beer]"
36,Charis June,32,H4,null,null,23-Jan,H,"[Softdrink,Beer]"
174,Sinclair Blythe,30,H4,null,null,23-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
101,Rebekah Sharlene,40,H4,null,null,20-Feb,H,[Softdrink]
59,Byrne Oralie,18,H4,null,null,25-Jan,H,"[Softdrink,Hotdog]"
124,Debbi Carley,35,H4,null,null,22-Feb,H,"[Softdrink,Hotdog,Beer]"
95,Justina Marisa,38,H4,null,null,20-Feb,H,"[Softdrink,Hotdog]"
297,Ferdinand Dwain,34,H15,null,null,7-Feb,H,"[Softdrink,Beer]"
192,Moreen Caren,29,H15,null,null,7-Feb,H,"[Softdrink,Beer]"
22,Marcy Ruthie,21,H15,null,null,21-Jan,H,"[Softdrink,Hotdog,Book]"
130,Gertrude Jezza,20,H15,null,null,22-Feb,H,"[Softdrink,Hotdog]"
467,Justina Marisa,38,H15,null,null,23-Feb,H,"[Softdrink,Hotdog,Beer]"
203,Carissa Alexandria,19,H15,null,null,5-Feb,H,"[Softdrink,Beer]"
224,Ren Aron,37,H15,null,null,1-Feb,H,[Hotdog]
426,Kristins Vin,26,H15,null,null,18-Feb,H,[Softdrink]
160,Mikayla Nevil,24,H15,null,null,11-Feb,H,"[Softdrink,Hotdog]"
318,Carey Dakota,21,H15,null,null,9-Feb,H,[Hotdog]
284,Tad Kathryn,29,H15,null,null,6-Feb,H,"[Softdrink,Beer]"
154,Bethel Romy,32,H15,null,null,25-Feb,H,"[Softdrink,Hotdog]"
397,Dennis Roseanne,38,H15,null,null,16-Feb,H,"[Softdrink,Hotdog,Book]"
261,Alysa Sara,35,H15,null,null,4-Feb,H,"[Softdrink,Hotdog,Book]"
325,Charis June,32,H15,null,null,10-Feb,H,"[Softdrink,Hotdog]"
73,Connell Sela,37,H15,null,null,20-Jan,H,"[Book,Beer]"
106,Kade Fae,21,H15,null,null,20-Feb,H,"[Softdrink,Hotdog,Beer]"
434,Marcy Ruthie,21,H15,null,null,19-Feb,H,[Softdrink]
371,Roseanne Winfield,23,H15,null,null,14-Feb,H,[Softdrink]
457,Byrne Oralie,18,H15,null,null,22-Feb,H,"[Hotdog,Book,Beer]"
350,Melville Brenden,37,H15,null,null,12-Feb,H,"[Softdrink,Hotdog,Beer]"
254,Alysa Sara,35,H15,null,null,3-Feb,H,[Softdrink]
50,Baxter Georgene,24,H15,null,null,24-Jan,H,"[Hotdog,Beer]"
238,Lorraine Alyse,34,H15,null,null,2-Feb,H,"[Softdrink,Hotdog]"
165,Karter Eppie,32,H15,null,null,11-Feb,H,"[Softdrink,Hotdog,Book]"
448,Carissa Alexandria,19,H15,null,null,21-Feb,H,[]
444,Mikayla Nevil,24,H15,null,null,20-Feb,H,"[Softdrink,Hotdog]"
387,Moreen Caren,29,H15,null,null,15-Feb,H,[Softdrink]
87,Bethel Romy,32,H15,null,null,19-Feb,H,"[Hotdog,Book,Beer]"
359,Suz Sophie,27,H15,null,null,13-Feb,H,"[Softdrink,Hotdog,Book]"
182,Lorraine Alyse,34,H15,null,null,23-Feb,H,"[Softdrink,Book]"
7,Jeane Rosalie,32,H15,null,null,19-Jan,H,"[Softdrink,Beer]"
27,Kristins Vin,26,H15,null,null,22-Jan,H,[Softdrink]
274,Roseanne Winfield,23,H15,null,null,5-Feb,H,"[Hotdog,Book]"
404,Alysa Sara,35,H15,null,null,17-Feb,H,[Softdrink]
66,Ogden Terrance,26,H15,null,null,25-Jan,H,"[Hotdog,Book]"
214,Ogden Terrance,26,H15,null,null,10-Feb,H,"[Softdrink,Beer]"
115,Gertrude Jezza,20,H15,null,null,21-Feb,H,"[Softdrink,Hotdog,Book]"
302,Marcy Ruthie,21,H15,null,null,8-Feb,H,[Softdrink]
41,Melville Brenden,37,H15,null,null,23-Jan,H,[Softdrink]
138,Bethel Romy,32,H15,null,null,24-Feb,H,"[Softdrink,Book,Beer]"
413,Sinclair Blythe,30,H7,null,null,17-Feb,H,"[Softdrink,Hotdog,Beer]"
423,Justina Marisa,38,H7,null,null,18-Feb,H,"[Softdrink,Book]"
3,Connell Sela,37,H7,null,null,19-Jan,H,"[Softdrink,Hotdog,Beer]"
159,Crew Susanna,20,H7,null,null,11-Feb,H,[Hotdog]
278,Dennis Roseanne,38,H7,null,null,6-Feb,H,"[Softdrink,Hotdog,Book]"
315,Justina Marisa,38,H7,null,null,9-Feb,H,[]
63,Rodger Dorine,21,H7,null,null,25-Jan,H,[Beer]
469,Connie Nadia,32,H7,null,null,23-Feb,H,"[Softdrink,Book,Beer]"
300,Ibrahim Gerarda,29,H7,null,null,8-Feb,H,"[Softdrink,Hotdog,Beer]"
25,Rebekah Sharlene,40,H7,null,null,22-Jan,H,"[Hotdog,Book]"
85,Crew Susanna,20,H7,null,null,19-Feb,H,"[Book,Beer]"
200,Lorraine Alyse,34,H7,null,null,5-Feb,H,"[Softdrink,Hotdog,Book]"
244,Debbi Carley,35,H7,null,null,3-Feb,H,"[Softdrink,Hotdog]"
125,Crew Susanna,20,H7,null,null,22-Feb,H,"[Hotdog,Book]"
394,Pece Ravi,30,H7,null,null,16-Feb,H,[Softdrink]
176,Kade Fae,21,H7,null,null,23-Feb,H,"[Softdrink,Hotdog,Beer]"
357,Crew Susanna,20,H7,null,null,13-Feb,H,[Hotdog]
190,Ibrahim Gerarda,29,H7,null,null,7-Feb,H,"[Softdrink,Hotdog,Beer]"
13,Connell Sela,37,H7,null,null,21-Jan,H,"[Softdrink,Hotdog,Beer]"
135,Byrne Oralie,18,H7,null,null,24-Feb,H,"[Hotdog,Beer]"
432,Ren Aron,37,H7,null,null,19-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
70,Alysa Sara,35,H7,null,null,20-Jan,H,[Softdrink]
210,Suz Sophie,27,H7,null,null,10-Feb,H,"[Softdrink,Beer]"
273,Rebekah Sharlene,40,H7,null,null,5-Feb,H,"[Softdrink,Hotdog,Book]"
324,Connie Nadia,32,H7,null,null,10-Feb,H,"[Hotdog,Book]"
186,Ty Jenessa,33,H7,null,null,7-Feb,H,"[Softdrink,Hotdog]"
257,Roseanne Winfield,23,H7,null,null,4-Feb,H,"[Softdrink,Hotdog]"
386,Ty Jenessa,33,H7,null,null,15-Feb,H,"[Hotdog,Beer]"
367,Byrne Oralie,18,H7,null,null,14-Feb,H,[Hotdog]
343,Karter Eppie,32,H7,null,null,12-Feb,H,"[Softdrink,Hotdog]"
105,Sinclair Blythe,30,H7,null,null,20-Feb,H,"[Softdrink,Book]"
71,Dennis Roseanne,38,H11,null,null,20-Jan,H,"[Hotdog,Book]"
420,Connell Sela,37,H11,null,null,18-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
334,Lexi Kester,32,H11,null,null,11-Feb,H,"[Softdrink,Hotdog,Book]"
442,Marcy Ruthie,21,H11,null,null,20-Feb,H,[Softdrink]
38,Tad Kathryn,29,H11,null,null,23-Jan,H,"[Softdrink,Hotdog]"
129,Charis June,32,H11,null,null,22-Feb,H,[Hotdog]
369,Rebekah Sharlene,40,H11,null,null,14-Feb,H,[Hotdog]
6,Lorraine Alyse,34,H11,null,null,19-Jan,H,[]
148,Marcy Ruthie,21,H11,null,null,25-Feb,H,"[Softdrink,Hotdog]"
84,Kristins Vin,26,H11,null,null,19-Feb,H,"[Hotdog,Book,Beer]"
316,Lexi Kester,32,H11,null,null,9-Feb,H,"[Hotdog,Book]"
62,Sinclair Blythe,30,H11,null,null,25-Jan,H,"[Softdrink,Hotdog,Book,Beer]"
213,Justina Marisa,38,H11,null,null,10-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
459,Roseanne Winfield,23,H11,null,null,22-Feb,H,"[Softdrink,Hotdog]"
344,Praise Karina,39,H11,null,null,12-Feb,H,"[Softdrink,Hotdog,Beer]"
26,Mikayla Nevil,24,H11,null,null,22-Jan,H,"[Softdrink,Hotdog,Beer]"
52,Tad Kathryn,29,H11,null,null,24-Jan,H,"[Softdrink,Hotdog]"
294,Lorraine Alyse,34,H11,null,null,7-Feb,H,[Softdrink]
236,Connell Sela,37,H11,null,null,2-Feb,H,[Softdrink]
389,Carey Dakota,21,H11,null,null,15-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
395,Byrne Oralie,18,H11,null,null,16-Feb,H,"[Softdrink,Hotdog]"
447,Ferdinand Dwain,34,H11,null,null,21-Feb,H,[Beer]
280,Mikayla Nevil,24,H11,null,null,6-Feb,H,"[Softdrink,Hotdog]"
230,Karter Eppie,32,H11,null,null,1-Feb,H,[Softdrink]
114,Carey Dakota,21,H11,null,null,21-Feb,H,"[Softdrink,Hotdog]"
358,Lorraine Alyse,34,H11,null,null,13-Feb,H,"[Softdrink,Book,Beer]"
137,Melville Brenden,37,H11,null,null,24-Feb,H,"[Softdrink,Beer]"
246,Roseanne Winfield,23,H11,null,null,3-Feb,H,[Softdrink]
202,Julian Monday,21,H11,null,null,5-Feb,H,[Hotdog]
187,Julian Monday,21,H11,null,null,7-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
173,Charis June,32,H11,null,null,23-Feb,H,"[Softdrink,Hotdog]"
86,Roseanne Winfield,23,H11,null,null,19-Feb,H,"[Book,Beer]"
258,Praise Karina,39,H11,null,null,4-Feb,H,[]
21,Bethel Romy,32,H11,null,null,21-Jan,H,"[Softdrink,Hotdog,Beer]"
177,Baxter Georgene,24,H11,null,null,23-Feb,H,[Book]
96,Debbi Carley,35,H11,null,null,20-Feb,H,"[Hotdog,Book,Beer]"
212,Bethel Romy,32,H11,null,null,10-Feb,H,"[Softdrink,Beer]"
156,Carissa Alexandria,19,H19,null,null,25-Feb,H,[Hotdog]
144,Karter Eppie,32,H19,null,null,24-Feb,H,[Book]
179,Moreen Caren,29,H19,null,null,23-Feb,H,"[Softdrink,Hotdog]"
275,Humphrey Tamela,20,H19,null,null,5-Feb,H,[Softdrink]
220,Dennis Roseanne,38,H19,null,null,10-Feb,H,"[Softdrink,Beer]"
381,Tad Kathryn,29,H19,null,null,15-Feb,H,[]
100,Gertrude Jezza,20,H19,null,null,20-Feb,H,"[Softdrink,Book]"
68,Charis June,32,H19,null,null,25-Jan,H,"[Softdrink,Book]"
271,Sinclair Blythe,30,H19,null,null,4-Feb,H,[Softdrink]
23,Connie Nadia,32,H19,null,null,21-Jan,H,[Softdrink]
53,Humphrey Tamela,20,H19,null,null,24-Jan,H,[Book]
195,Byrne Oralie,18,H19,null,null,7-Feb,H,"[Softdrink,Hotdog,Book]"
239,Lexi Kester,32,H19,null,null,2-Feb,H,[]
400,Lorraine Alyse,34,H19,null,null,16-Feb,H,"[Softdrink,Hotdog]"
407,Gertrude Jezza,20,H19,null,null,17-Feb,H,[Softdrink]
107,Kristins Vin,26,H19,null,null,20-Feb,H,[Softdrink]
375,Ren Aron,37,H19,null,null,14-Feb,H,[Softdrink]
352,Crew Susanna,20,H19,null,null,12-Feb,H,"[Softdrink,Book,Beer]"
450,Melville Brenden,37,H19,null,null,21-Feb,H,[]
42,Suz Sophie,27,H19,null,null,23-Jan,H,"[Softdrink,Hotdog,Book]"
162,Praise Karina,39,H19,null,null,11-Feb,H,"[Softdrink,Beer]"
205,Kristins Vin,26,H19,null,null,5-Feb,H,"[Softdrink,Hotdog]"
252,Pece Ravi,30,H19,null,null,3-Feb,H,[Beer]
29,Debbi Carley,35,H19,null,null,22-Jan,H,"[Softdrink,Hotdog,Beer]"
216,Gertie Cierra,33,H19,null,null,10-Feb,H,"[Softdrink,Hotdog,Beer]"
171,Lexi Kester,32,H19,null,null,23-Feb,H,[Softdrink]
362,Karter Eppie,32,H19,null,null,13-Feb,H,"[Softdrink,Hotdog,Beer]"
10,Gertrude Jezza,20,H19,null,null,19-Jan,H,[Beer]
458,Ferdinand Dwain,34,H19,null,null,22-Feb,H,"[Softdrink,Hotdog]"
228,Ogden Terrance,26,H19,null,null,1-Feb,H,"[Hotdog,Beer]"
133,Bethel Romy,32,H19,null,null,22-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
75,Gertie Cierra,33,H19,null,null,20-Jan,H,"[Softdrink,Hotdog,Beer]"
91,Byrne Oralie,18,H19,null,null,19-Feb,H,"[Softdrink,Hotdog,Book]"
305,Lexi Kester,32,H19,null,null,8-Feb,H,"[Softdrink,Hotdog,Book]"
170,Ibrahim Gerarda,29,H19,null,null,11-Feb,H,"[Softdrink,Hotdog]"
119,Tad Kathryn,29,H19,null,null,21-Feb,H,"[Softdrink,Hotdog]"
427,Alysa Sara,35,H19,null,null,18-Feb,H,"[Softdrink,Hotdog]"
190,Ibrahim Gerarda,29,H19,null,null,7-Feb,H,"[Softdrink,Hotdog,Beer]"
282,Carey Dakota,21,H19,null,null,6-Feb,H,"[Softdrink,Hotdog]"
436,Baxter Georgene,24,H19,null,null,19-Feb,H,"[Softdrink,Hotdog,Book]"
322,Lorraine Alyse,34,H19,null,null,9-Feb,H,"[Softdrink,Book,Beer]"
234,Rebekah Sharlene,40,H3,null,null,2-Feb,H,"[Softdrink,Book]"
46,Gertrude Jezza,20,H3,null,null,24-Jan,H,"[Softdrink,Hotdog]"
393,Suz Sophie,27,H3,null,null,16-Feb,H,"[Softdrink,Hotdog,Book]"
250,Gertrude Jezza,20,H3,null,null,3-Feb,H,[Beer]
445,Ibrahim Gerarda,29,H3,null,null,21-Feb,H,"[Softdrink,Book]"
366,Dennis Roseanne,38,H3,null,null,14-Feb,H,[Beer]
290,Pece Ravi,30,H3,null,null,7-Feb,H,"[Softdrink,Hotdog,Book]"
95,Justina Marisa,38,H3,null,null,20-Feb,H,"[Softdrink,Hotdog]"
272,Marcy Ruthie,21,H3,null,null,5-Feb,H,"[Hotdog,Book]"
83,Kade Fae,21,H3,null,null,19-Feb,H,"[Softdrink,Hotdog,Beer]"
134,Tad Kathryn,29,H3,null,null,24-Feb,H,"[Hotdog,Beer]"
112,Gertie Cierra,33,H3,null,null,21-Feb,H,"[Book,Beer]"
378,Pece Ravi,30,H3,null,null,15-Feb,H,"[Softdrink,Hotdog,Beer]"
329,Rebekah Sharlene,40,H3,null,null,10-Feb,H,"[Softdrink,Hotdog,Beer]"
158,Gertrude Jezza,20,H3,null,null,11-Feb,H,"[Softdrink,Hotdog]"
217,Byrne Oralie,18,H3,null,null,10-Feb,H,[Book]
430,Tad Kathryn,29,H3,null,null,19-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
0,Roseanne Winfield,23,H3,null,null,19-Jan,H,"[Softdrink,Hotdog]"
179,Moreen Caren,29,H3,null,null,23-Feb,H,"[Softdrink,Hotdog]"
264,Mikayla Nevil,24,H3,null,null,4-Feb,H,"[Softdrink,Book]"
36,Charis June,32,H3,null,null,23-Jan,H,"[Softdrink,Beer]"
123,Tad Kathryn,29,H3,null,null,22-Feb,H,[Beer]
24,Gertrude Jezza,20,H3,null,null,22-Jan,H,"[Softdrink,Hotdog,Book,Beer]"
414,Pece Ravi,30,H3,null,null,17-Feb,H,[Hotdog]
101,Rebekah Sharlene,40,H3,null,null,20-Feb,H,[Softdrink]
337,Carey Dakota,21,H3,null,null,11-Feb,H,"[Hotdog,Beer]"
341,Kristins Vin,26,H3,null,null,12-Feb,H,"[Softdrink,Hotdog,Book]"
69,Connie Nadia,32,H3,null,null,20-Jan,H,[]
299,Ogden Terrance,26,H3,null,null,8-Feb,H,[Softdrink]
354,Moreen Caren,29,H3,null,null,13-Feb,H,[Softdrink]
153,Ferdinand Dwain,34,H3,null,null,25-Feb,H,"[Hotdog,Beer]"
454,Ibrahim Gerarda,29,H3,null,null,22-Feb,H,[Softdrink]
221,Bethel Romy,32,H3,null,null,1-Feb,H,"[Softdrink,Hotdog]"
283,Sinclair Blythe,30,H3,null,null,6-Feb,H,[Softdrink]
371,Roseanne Winfield,23,H16,null,null,14-Feb,H,[Softdrink]
28,Moreen Caren,29,H16,null,null,22-Jan,H,"[Softdrink,Hotdog,Book,Beer]"
41,Melville Brenden,37,H16,null,null,23-Jan,H,[Softdrink]
226,Alysa Sara,35,H16,null,null,1-Feb,H,"[Softdrink,Beer]"
398,Lexi Kester,32,H16,null,null,16-Feb,H,[]
360,Sinclair Blythe,30,H16,null,null,13-Feb,H,"[Softdrink,Hotdog,Book]"
160,Mikayla Nevil,24,H16,null,null,11-Feb,H,"[Softdrink,Hotdog]"
302,Marcy Ruthie,21,H16,null,null,8-Feb,H,[Softdrink]
470,Crew Susanna,20,H16,null,null,23-Feb,H,[]
425,Roseanne Winfield,23,H16,null,null,18-Feb,H,"[Softdrink,Book,Beer]"
457,Byrne Oralie,18,H16,null,null,22-Feb,H,"[Hotdog,Book,Beer]"
192,Moreen Caren,29,H16,null,null,7-Feb,H,"[Softdrink,Beer]"
87,Bethel Romy,32,H16,null,null,19-Feb,H,"[Hotdog,Book,Beer]"
261,Alysa Sara,35,H16,null,null,4-Feb,H,"[Softdrink,Hotdog,Book]"
154,Bethel Romy,32,H16,null,null,25-Feb,H,"[Softdrink,Hotdog]"
325,Charis June,32,H16,null,null,10-Feb,H,"[Softdrink,Hotdog]"
130,Gertrude Jezza,20,H16,null,null,22-Feb,H,"[Softdrink,Hotdog]"
387,Moreen Caren,29,H16,null,null,15-Feb,H,[Softdrink]
444,Mikayla Nevil,24,H16,null,null,20-Feb,H,"[Softdrink,Hotdog]"
22,Marcy Ruthie,21,H16,null,null,21-Jan,H,"[Softdrink,Hotdog,Book]"
67,Dennis Roseanne,38,H16,null,null,25-Jan,H,[Hotdog]
251,Rodger Dorine,21,H16,null,null,3-Feb,H,"[Softdrink,Hotdog]"
115,Gertrude Jezza,20,H16,null,null,21-Feb,H,"[Softdrink,Hotdog,Book]"
216,Gertie Cierra,33,H16,null,null,10-Feb,H,"[Softdrink,Hotdog,Beer]"
297,Ferdinand Dwain,34,H16,null,null,7-Feb,H,"[Softdrink,Beer]"
98,Carey Dakota,21,H16,null,null,20-Feb,H,"[Softdrink,Hotdog,Book]"
318,Carey Dakota,21,H16,null,null,9-Feb,H,[Hotdog]
7,Jeane Rosalie,32,H16,null,null,19-Jan,H,"[Softdrink,Beer]"
405,Roseanne Winfield,23,H16,null,null,17-Feb,H,"[Softdrink,Hotdog,Beer]"
238,Lorraine Alyse,34,H16,null,null,2-Feb,H,"[Softdrink,Hotdog]"
50,Baxter Georgene,24,H16,null,null,24-Jan,H,"[Hotdog,Beer]"
350,Melville Brenden,37,H16,null,null,12-Feb,H,"[Softdrink,Hotdog,Beer]"
139,Connell Sela,37,H16,null,null,24-Feb,H,"[Softdrink,Book]"
178,Praise Karina,39,H16,null,null,23-Feb,H,"[Softdrink,Beer]"
161,Ogden Terrance,26,H16,null,null,11-Feb,H,[Hotdog]
434,Marcy Ruthie,21,H16,null,null,19-Feb,H,[Softdrink]
73,Connell Sela,37,H16,null,null,20-Jan,H,"[Book,Beer]"
284,Tad Kathryn,29,H16,null,null,6-Feb,H,"[Softdrink,Beer]"
113,Connell Sela,37,H16,null,null,21-Feb,H,[Softdrink]
203,Carissa Alexandria,19,H16,null,null,5-Feb,H,"[Softdrink,Beer]"
274,Roseanne Winfield,23,H16,null,null,5-Feb,H,"[Hotdog,Book]"
433,Dennis Roseanne,38,H12,null,null,19-Feb,H,"[Softdrink,Hotdog]"
459,Roseanne Winfield,23,H12,null,null,22-Feb,H,"[Softdrink,Hotdog]"
404,Alysa Sara,35,H12,null,null,17-Feb,H,[Softdrink]
38,Tad Kathryn,29,H12,null,null,23-Jan,H,"[Softdrink,Hotdog]"
334,Lexi Kester,32,H12,null,null,11-Feb,H,"[Softdrink,Hotdog,Book]"
21,Bethel Romy,32,H12,null,null,21-Jan,H,"[Softdrink,Hotdog,Beer]"
209,Ferdinand Dwain,34,H12,null,null,5-Feb,H,"[Book,Beer]"
280,Mikayla Nevil,24,H12,null,null,6-Feb,H,"[Softdrink,Hotdog]"
237,Rodger Dorine,21,H12,null,null,2-Feb,H,[]
246,Roseanne Winfield,23,H12,null,null,3-Feb,H,[Softdrink]
316,Lexi Kester,32,H12,null,null,9-Feb,H,"[Hotdog,Book]"
213,Justina Marisa,38,H12,null,null,10-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
301,Julian Monday,21,H12,null,null,8-Feb,H,"[Softdrink,Hotdog,Beer]"
370,Justina Marisa,38,H12,null,null,14-Feb,H,"[Softdrink,Hotdog]"
148,Marcy Ruthie,21,H12,null,null,25-Feb,H,"[Softdrink,Hotdog]"
62,Sinclair Blythe,30,H12,null,null,25-Jan,H,"[Softdrink,Hotdog,Book,Beer]"
465,Dennis Roseanne,38,H12,null,null,23-Feb,H,"[Softdrink,Hotdog]"
359,Suz Sophie,27,H12,null,null,13-Feb,H,"[Softdrink,Hotdog,Book]"
187,Julian Monday,21,H12,null,null,7-Feb,H,"[Softdrink,Hotdog,Book,Beer]"
258,Praise Karina,39,H12,null,null,4-Feb,H,[]
86,Roseanne Winfield,23,H12,null,null,19-Feb,H,"[Book,Beer]"
177,Baxter Georgene,24,H12,null,null,23-Feb,H,[Book]
129,Charis June,32,H12,null,null,22-Feb,H,[Hotdog]
27,Kristins Vin,26,H12,null,null,22-Jan,H,[Softdrink]
52,Tad Kathryn,29,H12,null,null,24-Jan,H,"[Softdrink,Hotdog]"
214,Ogden Terrance,26,H12,null,null,10-Feb,H,"[Softdrink,Beer]"
379,Gertrude Jezza,20,H12,null,null,15-Feb,H,[]
