ticketid,person,age,seat,team,eventType,date,gate,products,target,Softdrink,Beer,Hotdog,Book
8,Marcy Ruthie,21,H17,,,19-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
434,Marcy Ruthie,21,H17,,,19-Feb,H,[Softdrink],False,True,False,False,False
297,Ferdinand Dwain,34,H17,,,7-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
443,Baxter Georgene,24,H17,,,20-Feb,H,[],False,False,False,False,False
113,Connell Sela,37,H17,,,21-Feb,H,[Softdrink],False,True,False,False,False
28,Moreen Caren,29,H17,,,22-Jan,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
351,Byrne Oralie,18,H17,,,12-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
457,Byrne Oralie,18,H17,,,22-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
373,Baxter Georgene,24,H17,,,14-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
405,Roseanne Winfield,23,H17,,,17-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
115,Gertrude Jezza,20,H17,,,21-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
284,Tad Kathryn,29,H17,,,6-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
251,Rodger Dorine,21,H17,,,3-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
261,Alysa Sara,35,H17,,,4-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
67,Dennis Roseanne,38,H17,,,25-Jan,H,[Hotdog],False,False,False,True,False
178,Praise Karina,39,H17,,,23-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
154,Bethel Romy,32,H17,,,25-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
203,Carissa Alexandria,19,H17,,,5-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
50,Baxter Georgene,24,H17,,,24-Jan,H,"[Hotdog,Beer]",False,False,True,True,False
381,Tad Kathryn,29,H17,,,15-Feb,H,[],False,False,False,False,False
238,Lorraine Alyse,34,H17,,,2-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
162,Praise Karina,39,H17,,,11-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
325,Charis June,32,H17,,,10-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
227,Charis June,32,H17,,,1-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
318,Carey Dakota,21,H17,,,9-Feb,H,[Hotdog],False,False,False,True,False
22,Marcy Ruthie,21,H17,,,21-Jan,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
425,Roseanne Winfield,23,H17,,,18-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
189,Rodger Dorine,21,H17,,,7-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
140,Crew Susanna,20,H17,,,24-Feb,H,[Hotdog],False,False,False,True,False
470,Crew Susanna,20,H17,,,23-Feb,H,[],False,False,False,False,False
132,Melville Brenden,37,H17,,,22-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
219,Mikayla Nevil,24,H17,,,10-Feb,H,"[Hotdog,Book]",False,False,False,True,True
398,Lexi Kester,32,H17,,,16-Feb,H,[],False,False,False,False,False
211,Lexi Kester,32,H9,,,10-Feb,H,[Softdrink],False,True,False,False,False
236,Connell Sela,37,H9,,,2-Feb,H,[Softdrink],False,True,False,False,False
14,Julian Monday,21,H9,,,21-Jan,H,"[Hotdog,Beer]",False,False,True,True,False
293,Gertrude Jezza,20,H9,,,7-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
187,Julian Monday,21,H9,,,7-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
469,Connie Nadia,32,H9,,,23-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
273,Rebekah Sharlene,40,H9,,,5-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
183,Carissa Alexandria,19,H9,,,23-Feb,H,[Book],False,False,False,False,True
147,Byrne Oralie,18,H9,,,25-Feb,H,[Hotdog],False,False,False,True,False
459,Roseanne Winfield,23,H9,,,22-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
395,Byrne Oralie,18,H9,,,16-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
343,Karter Eppie,32,H9,,,12-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
105,Sinclair Blythe,30,H9,,,20-Feb,H,"[Softdrink,Book]",False,True,False,False,True
447,Ferdinand Dwain,34,H9,,,21-Feb,H,[Beer],False,False,True,False,False
358,Lorraine Alyse,34,H9,,,13-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
61,Bethel Romy,32,H9,,,25-Jan,H,"[Softdrink,Book]",False,True,False,False,True
160,Mikayla Nevil,24,H9,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
129,Charis June,32,H9,,,22-Feb,H,[Hotdog],False,False,False,True,False
368,Karter Eppie,32,H9,,,14-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
4,Bethel Romy,32,H9,,,19-Jan,H,[Softdrink],False,True,False,False,False
38,Tad Kathryn,29,H9,,,23-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
136,Rebekah Sharlene,40,H9,,,24-Feb,H,[Beer],False,False,True,False,False
442,Marcy Ruthie,21,H9,,,20-Feb,H,[Softdrink],False,True,False,False,False
49,Rebekah Sharlene,40,H9,,,24-Jan,H,[Hotdog],False,False,False,True,False
279,Suz Sophie,27,H9,,,6-Feb,H,[Softdrink],False,True,False,False,False
84,Kristins Vin,26,H9,,,19-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
118,Moreen Caren,29,H9,,,21-Feb,H,[Softdrink],False,True,False,False,False
200,Lorraine Alyse,34,H9,,,5-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
26,Mikayla Nevil,24,H9,,,22-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
85,Crew Susanna,20,H9,,,19-Feb,H,"[Book,Beer]",False,False,True,False,True
332,Gertie Cierra,33,H9,,,11-Feb,H,[Hotdog],False,False,False,True,False
71,Dennis Roseanne,38,H9,,,20-Jan,H,"[Hotdog,Book]",False,False,False,True,True
230,Karter Eppie,32,H9,,,1-Feb,H,[Softdrink],False,True,False,False,False
420,Connell Sela,37,H9,,,18-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
315,Justina Marisa,38,H9,,,9-Feb,H,[],False,False,False,False,False
432,Ren Aron,37,H4,,,19-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
355,Praise Karina,39,H4,,,13-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
46,Gertrude Jezza,20,H4,,,24-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
70,Alysa Sara,35,H4,,,20-Jan,H,[Softdrink],False,True,False,False,False
24,Gertrude Jezza,20,H4,,,22-Jan,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
158,Gertrude Jezza,20,H4,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
217,Byrne Oralie,18,H4,,,10-Feb,H,[Book],False,False,False,False,True
179,Moreen Caren,29,H4,,,23-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
341,Kristins Vin,26,H4,,,12-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
243,Humphrey Tamela,20,H4,,,3-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
393,Suz Sophie,27,H4,,,16-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
331,Debbi Carley,35,H4,,,11-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
378,Pece Ravi,30,H4,,,15-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
329,Rebekah Sharlene,40,H4,,,10-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
221,Bethel Romy,32,H4,,,1-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
241,Gertrude Jezza,20,H4,,,2-Feb,H,[Softdrink],False,True,False,False,False
134,Tad Kathryn,29,H4,,,24-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
283,Sinclair Blythe,30,H4,,,6-Feb,H,[Softdrink],False,True,False,False,False
366,Dennis Roseanne,38,H4,,,14-Feb,H,[Beer],False,False,True,False,False
264,Mikayla Nevil,24,H4,,,4-Feb,H,"[Softdrink,Book]",False,True,False,False,True
153,Ferdinand Dwain,34,H4,,,25-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
414,Pece Ravi,30,H4,,,17-Feb,H,[Hotdog],False,False,False,True,False
454,Ibrahim Gerarda,29,H4,,,22-Feb,H,[Softdrink],False,True,False,False,False
83,Kade Fae,21,H4,,,19-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
190,Ibrahim Gerarda,29,H4,,,7-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
0,Roseanne Winfield,23,H4,,,19-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
299,Ogden Terrance,26,H4,,,8-Feb,H,[Softdrink],False,True,False,False,False
445,Ibrahim Gerarda,29,H4,,,21-Feb,H,"[Softdrink,Book]",False,True,False,False,True
272,Marcy Ruthie,21,H4,,,5-Feb,H,"[Hotdog,Book]",False,False,False,True,True
112,Gertie Cierra,33,H4,,,21-Feb,H,"[Book,Beer]",False,False,True,False,True
36,Charis June,32,H4,,,23-Jan,H,"[Softdrink,Beer]",False,True,True,False,False
174,Sinclair Blythe,30,H4,,,23-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
101,Rebekah Sharlene,40,H4,,,20-Feb,H,[Softdrink],False,True,False,False,False
59,Byrne Oralie,18,H4,,,25-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
124,Debbi Carley,35,H4,,,22-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
95,Justina Marisa,38,H4,,,20-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
297,Ferdinand Dwain,34,H15,,,7-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
192,Moreen Caren,29,H15,,,7-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
22,Marcy Ruthie,21,H15,,,21-Jan,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
130,Gertrude Jezza,20,H15,,,22-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
467,Justina Marisa,38,H15,,,23-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
203,Carissa Alexandria,19,H15,,,5-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
224,Ren Aron,37,H15,,,1-Feb,H,[Hotdog],False,False,False,True,False
426,Kristins Vin,26,H15,,,18-Feb,H,[Softdrink],False,True,False,False,False
160,Mikayla Nevil,24,H15,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
318,Carey Dakota,21,H15,,,9-Feb,H,[Hotdog],False,False,False,True,False
284,Tad Kathryn,29,H15,,,6-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
154,Bethel Romy,32,H15,,,25-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
397,Dennis Roseanne,38,H15,,,16-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
261,Alysa Sara,35,H15,,,4-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
325,Charis June,32,H15,,,10-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
73,Connell Sela,37,H15,,,20-Jan,H,"[Book,Beer]",False,False,True,False,True
106,Kade Fae,21,H15,,,20-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
434,Marcy Ruthie,21,H15,,,19-Feb,H,[Softdrink],False,True,False,False,False
371,Roseanne Winfield,23,H15,,,14-Feb,H,[Softdrink],False,True,False,False,False
457,Byrne Oralie,18,H15,,,22-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
350,Melville Brenden,37,H15,,,12-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
254,Alysa Sara,35,H15,,,3-Feb,H,[Softdrink],False,True,False,False,False
50,Baxter Georgene,24,H15,,,24-Jan,H,"[Hotdog,Beer]",False,False,True,True,False
238,Lorraine Alyse,34,H15,,,2-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
165,Karter Eppie,32,H15,,,11-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
448,Carissa Alexandria,19,H15,,,21-Feb,H,[],False,False,False,False,False
444,Mikayla Nevil,24,H15,,,20-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
387,Moreen Caren,29,H15,,,15-Feb,H,[Softdrink],False,True,False,False,False
87,Bethel Romy,32,H15,,,19-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
359,Suz Sophie,27,H15,,,13-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
182,Lorraine Alyse,34,H15,,,23-Feb,H,"[Softdrink,Book]",False,True,False,False,True
7,Jeane Rosalie,32,H15,,,19-Jan,H,"[Softdrink,Beer]",False,True,True,False,False
27,Kristins Vin,26,H15,,,22-Jan,H,[Softdrink],False,True,False,False,False
274,Roseanne Winfield,23,H15,,,5-Feb,H,"[Hotdog,Book]",False,False,False,True,True
404,Alysa Sara,35,H15,,,17-Feb,H,[Softdrink],False,True,False,False,False
66,Ogden Terrance,26,H15,,,25-Jan,H,"[Hotdog,Book]",False,False,False,True,True
214,Ogden Terrance,26,H15,,,10-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
115,Gertrude Jezza,20,H15,,,21-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
302,Marcy Ruthie,21,H15,,,8-Feb,H,[Softdrink],False,True,False,False,False
41,Melville Brenden,37,H15,,,23-Jan,H,[Softdrink],False,True,False,False,False
138,Bethel Romy,32,H15,,,24-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
413,Sinclair Blythe,30,H7,,,17-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
423,Justina Marisa,38,H7,,,18-Feb,H,"[Softdrink,Book]",False,True,False,False,True
3,Connell Sela,37,H7,,,19-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
159,Crew Susanna,20,H7,,,11-Feb,H,[Hotdog],False,False,False,True,False
278,Dennis Roseanne,38,H7,,,6-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
315,Justina Marisa,38,H7,,,9-Feb,H,[],False,False,False,False,False
63,Rodger Dorine,21,H7,,,25-Jan,H,[Beer],False,False,True,False,False
469,Connie Nadia,32,H7,,,23-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
300,Ibrahim Gerarda,29,H7,,,8-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
25,Rebekah Sharlene,40,H7,,,22-Jan,H,"[Hotdog,Book]",False,False,False,True,True
85,Crew Susanna,20,H7,,,19-Feb,H,"[Book,Beer]",False,False,True,False,True
200,Lorraine Alyse,34,H7,,,5-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
244,Debbi Carley,35,H7,,,3-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
125,Crew Susanna,20,H7,,,22-Feb,H,"[Hotdog,Book]",False,False,False,True,True
394,Pece Ravi,30,H7,,,16-Feb,H,[Softdrink],False,True,False,False,False
176,Kade Fae,21,H7,,,23-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
357,Crew Susanna,20,H7,,,13-Feb,H,[Hotdog],False,False,False,True,False
190,Ibrahim Gerarda,29,H7,,,7-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
13,Connell Sela,37,H7,,,21-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
135,Byrne Oralie,18,H7,,,24-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
432,Ren Aron,37,H7,,,19-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
70,Alysa Sara,35,H7,,,20-Jan,H,[Softdrink],False,True,False,False,False
210,Suz Sophie,27,H7,,,10-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
273,Rebekah Sharlene,40,H7,,,5-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
324,Connie Nadia,32,H7,,,10-Feb,H,"[Hotdog,Book]",False,False,False,True,True
186,Ty Jenessa,33,H7,,,7-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
257,Roseanne Winfield,23,H7,,,4-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
386,Ty Jenessa,33,H7,,,15-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
367,Byrne Oralie,18,H7,,,14-Feb,H,[Hotdog],False,False,False,True,False
343,Karter Eppie,32,H7,,,12-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
105,Sinclair Blythe,30,H7,,,20-Feb,H,"[Softdrink,Book]",False,True,False,False,True
71,Dennis Roseanne,38,H11,,,20-Jan,H,"[Hotdog,Book]",False,False,False,True,True
420,Connell Sela,37,H11,,,18-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
334,Lexi Kester,32,H11,,,11-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
442,Marcy Ruthie,21,H11,,,20-Feb,H,[Softdrink],False,True,False,False,False
38,Tad Kathryn,29,H11,,,23-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
129,Charis June,32,H11,,,22-Feb,H,[Hotdog],False,False,False,True,False
369,Rebekah Sharlene,40,H11,,,14-Feb,H,[Hotdog],False,False,False,True,False
6,Lorraine Alyse,34,H11,,,19-Jan,H,[],False,False,False,False,False
148,Marcy Ruthie,21,H11,,,25-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
84,Kristins Vin,26,H11,,,19-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
316,Lexi Kester,32,H11,,,9-Feb,H,"[Hotdog,Book]",False,False,False,True,True
62,Sinclair Blythe,30,H11,,,25-Jan,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
213,Justina Marisa,38,H11,,,10-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
459,Roseanne Winfield,23,H11,,,22-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
344,Praise Karina,39,H11,,,12-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
26,Mikayla Nevil,24,H11,,,22-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
52,Tad Kathryn,29,H11,,,24-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
294,Lorraine Alyse,34,H11,,,7-Feb,H,[Softdrink],False,True,False,False,False
236,Connell Sela,37,H11,,,2-Feb,H,[Softdrink],False,True,False,False,False
389,Carey Dakota,21,H11,,,15-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
395,Byrne Oralie,18,H11,,,16-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
447,Ferdinand Dwain,34,H11,,,21-Feb,H,[Beer],False,False,True,False,False
280,Mikayla Nevil,24,H11,,,6-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
230,Karter Eppie,32,H11,,,1-Feb,H,[Softdrink],False,True,False,False,False
114,Carey Dakota,21,H11,,,21-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
358,Lorraine Alyse,34,H11,,,13-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
137,Melville Brenden,37,H11,,,24-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
246,Roseanne Winfield,23,H11,,,3-Feb,H,[Softdrink],False,True,False,False,False
202,Julian Monday,21,H11,,,5-Feb,H,[Hotdog],False,False,False,True,False
187,Julian Monday,21,H11,,,7-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
173,Charis June,32,H11,,,23-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
86,Roseanne Winfield,23,H11,,,19-Feb,H,"[Book,Beer]",False,False,True,False,True
258,Praise Karina,39,H11,,,4-Feb,H,[],False,False,False,False,False
21,Bethel Romy,32,H11,,,21-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
177,Baxter Georgene,24,H11,,,23-Feb,H,[Book],False,False,False,False,True
96,Debbi Carley,35,H11,,,20-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
212,Bethel Romy,32,H11,,,10-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
156,Carissa Alexandria,19,H19,,,25-Feb,H,[Hotdog],False,False,False,True,False
144,Karter Eppie,32,H19,,,24-Feb,H,[Book],False,False,False,False,True
179,Moreen Caren,29,H19,,,23-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
275,Humphrey Tamela,20,H19,,,5-Feb,H,[Softdrink],False,True,False,False,False
220,Dennis Roseanne,38,H19,,,10-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
381,Tad Kathryn,29,H19,,,15-Feb,H,[],False,False,False,False,False
100,Gertrude Jezza,20,H19,,,20-Feb,H,"[Softdrink,Book]",False,True,False,False,True
68,Charis June,32,H19,,,25-Jan,H,"[Softdrink,Book]",False,True,False,False,True
271,Sinclair Blythe,30,H19,,,4-Feb,H,[Softdrink],False,True,False,False,False
23,Connie Nadia,32,H19,,,21-Jan,H,[Softdrink],False,True,False,False,False
53,Humphrey Tamela,20,H19,,,24-Jan,H,[Book],False,False,False,False,True
195,Byrne Oralie,18,H19,,,7-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
239,Lexi Kester,32,H19,,,2-Feb,H,[],False,False,False,False,False
400,Lorraine Alyse,34,H19,,,16-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
407,Gertrude Jezza,20,H19,,,17-Feb,H,[Softdrink],False,True,False,False,False
107,Kristins Vin,26,H19,,,20-Feb,H,[Softdrink],False,True,False,False,False
375,Ren Aron,37,H19,,,14-Feb,H,[Softdrink],False,True,False,False,False
352,Crew Susanna,20,H19,,,12-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
450,Melville Brenden,37,H19,,,21-Feb,H,[],False,False,False,False,False
42,Suz Sophie,27,H19,,,23-Jan,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
162,Praise Karina,39,H19,,,11-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
205,Kristins Vin,26,H19,,,5-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
252,Pece Ravi,30,H19,,,3-Feb,H,[Beer],False,False,True,False,False
29,Debbi Carley,35,H19,,,22-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
216,Gertie Cierra,33,H19,,,10-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
171,Lexi Kester,32,H19,,,23-Feb,H,[Softdrink],False,True,False,False,False
362,Karter Eppie,32,H19,,,13-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
10,Gertrude Jezza,20,H19,,,19-Jan,H,[Beer],False,False,True,False,False
458,Ferdinand Dwain,34,H19,,,22-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
228,Ogden Terrance,26,H19,,,1-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
133,Bethel Romy,32,H19,,,22-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
75,Gertie Cierra,33,H19,,,20-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
91,Byrne Oralie,18,H19,,,19-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
305,Lexi Kester,32,H19,,,8-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
170,Ibrahim Gerarda,29,H19,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
119,Tad Kathryn,29,H19,,,21-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
427,Alysa Sara,35,H19,,,18-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
190,Ibrahim Gerarda,29,H19,,,7-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
282,Carey Dakota,21,H19,,,6-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
436,Baxter Georgene,24,H19,,,19-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
322,Lorraine Alyse,34,H19,,,9-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
234,Rebekah Sharlene,40,H3,,,2-Feb,H,"[Softdrink,Book]",False,True,False,False,True
46,Gertrude Jezza,20,H3,,,24-Jan,H,"[Softdrink,Hotdog]",False,True,False,True,False
393,Suz Sophie,27,H3,,,16-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
250,Gertrude Jezza,20,H3,,,3-Feb,H,[Beer],False,False,True,False,False
445,Ibrahim Gerarda,29,H3,,,21-Feb,H,"[Softdrink,Book]",False,True,False,False,True
366,Dennis Roseanne,38,H3,,,14-Feb,H,[Beer],False,False,True,False,False
290,Pece Ravi,30,H3,,,7-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
95,Justina Marisa,38,H3,,,20-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
272,Marcy Ruthie,21,H3,,,5-Feb,H,"[Hotdog,Book]",False,False,False,True,True
83,Kade Fae,21,H3,,,19-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
134,Tad Kathryn,29,H3,,,24-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
112,Gertie Cierra,33,H3,,,21-Feb,H,"[Book,Beer]",False,False,True,False,True
378,Pece Ravi,30,H3,,,15-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
